,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
0,4921,1,00:29:25,52958,19,17,1,net shot,0.0,0,2.0,7,0.1914634146341462,-0.0551562499999998,,,7,193.9,533.14,8,211.4,313.27,0,0,4920,2
1,4921,1,00:35:16,63506,2,5,23,clear,1.0,0,1.0,5,1.3621951219512194,1.48546875,no such data,23,8,211.3,290.63,8,223.5,731.2,0,0,4920,6
2,4921,2,00:30:26,54785,21,17,1,push/rush,0.0,0,1.0,8,0.0829268292682928,-0.9126041666666668,,,7,235.5,563.3,8,193.3,346.4,0,0,4920,6
3,4922,2,00:43:45,78772,11,7,1,push/rush,0.0,1,1.0,8,-0.2853658536585367,0.93484375,,,8,194.4,353.28,8,179.9,641.67,0,0,4921,6
4,4922,3,00:22:44,40920,15,9,23,lob,0.0,0,1.0,6,1.0268292682926827,-1.14765625,,,8,189.4,632.09,8,164.3,346.81,0,0,4921,6
5,4922,4,00:48:35,87470,16,11,1,push/rush,0.0,1,1.0,8,0.6975609756097559,1.2670833333333331,,,8,146.2,330.64,8,153.0,648.05,0,0,4921,6
6,4922,5,00:13:54,25045,4,4,23,clear,0.0,1,1.0,9,-0.3743902439024389,-1.406666666666667,no such data,23,8,156.4,666.48,7,134.1,391.16,0,0,4921,6
7,4922,6,00:11:42,21078,5,7,1,smash,0.0,0,2.0,6,1.4280487804878053,-1.17,,,8,246.5,714.5,9,195.9,162.27,0,0,4921,13
8,4922,1,00:35:49,64486,24,24,29,defensive shot,0.0,0,2.0,1,1.3341463414634145,0.5070312500000002,,,8,171.2,287.57,5,253.6,712.27,0,0,4921,2
9,4922,1,00:07:27,13418,2,1,32,clear,0.0,0,1.0,9,-0.8512195121951219,-1.3923958333333335,no such data,32,8,243.7,724.87,8,186.8,324.62,0,0,4921,2
10,4922,2,00:45:26,81798,8,3,29,net shot,0.0,0,2.0,2,1.4646341463414636,-0.3799999999999999,,,8,244.4,599.0,8,147.4,234.09,0,0,4921,3
11,4923,2,00:08:50,15908,2,3,29,drop,0.0,0,2.0,2,-1.130487804878049,0.5865625,,,8,149.2,228.06,8,218.1,733.48,0,0,4922,3
12,4923,3,00:13:53,24993,7,9,32,smash,0.0,0,2.0,5,-1.421951219512195,-1.1571875,opponent's ball landed,32.0,8,234.3,735.81,8,187.0,295.32,0,0,4922,3
13,4923,1,00:47:00,84611,3,2,9,lob,0.0,1,1.0,5,1.3256097560975608,1.4180208333333333,,,8,228.1,358.16,8,183.0,656.14,0,0,4922,6
14,4923,1,00:25:06,45192,14,16,1,defensive shot,0.0,1,2.0,8,-0.4621951219512196,-0.5653125000000001,,,8,176.4,658.77,3,79.2,172.47,0,0,4922,4
15,4923,2,00:44:51,80734,3,0,9,smash,0.0,0,2.0,5,1.201219512195122,0.8390625000000002,,,3,97.0,167.32,8,178.7,667.0,0,0,4922,4
16,4923,3,00:25:33,45996,14,17,1,long service,0.0,1,1.0,5,-1.0048780487804878,-1.3348958333333334,,,8,185.3,647.91,8,134.4,280.0,0,0,4922,4
17,4923,4,00:57:19,103176,12,7,9,net shot,0.0,1,2.0,7,-0.575609756097561,0.17578125,not pass over the net,1,8,138.1,277.6,8,139.5,734.59,0,0,4922,4
18,4924,1,00:09:24,16924,2,6,1,smash,0.0,0,2.0,7,0.3585365853658537,0.1291145833333334,touched the net,9,8,154.6,739.7,8,182.0,256.69,0,0,4923,1
19,4924,1,00:49:52,89776,20,15,21,net shot,0.0,0,2.0,7,0.0463414634146342,-0.2846875000000001,,,7,228.6,592.75,8,168.0,342.96,0,0,4923,28
20,4924,1,00:40:46,73396,9,5,1,drive,0.0,1,2.0,2,-1.017073170731707,0.6140104166666666,,,8,156.9,325.8,8,187.4,636.9,0,0,4923,4
21,4924,2,01:26:02,154889,18,18,21,short service,0.0,1,2.0,7,-0.4414634146341462,-0.36390625,,,8,187.0,613.99,8,131.2,263.72,0,0,4923,4
22,4924,3,00:44:12,79584,12,7,1,net shot,0.0,0,2.0,7,-0.1585365853658536,0.1608333333333333,,,8,131.4,285.0,8,189.8,669.37,0,0,4923,4
23,4924,4,00:40:44,73338,7,7,21,drive,0.0,1,2.0,6,1.3829268292682924,-1.274166666666667,opponent's ball landed,21.0,8,192.7,664.62,8,179.7,270.74,0,0,4923,4
24,4925,1,00:35:56,64686,3,1,1,defensive shot,0.0,1,2.0,7,0.147560975609756,-0.4976041666666668,not pass over the net,21,8,167.1,282.08,5,279.5,698.65,0,0,4924,1
25,4925,1,00:39:51,71746,6,7,22,defensive shot,0.0,0,2.0,7,-0.578048780487805,0.4861979166666668,,,8,130.1,343.61,8,190.8,712.79,0,0,4924,14
26,4925,1,01:14:37,134313,20,19,26,smash,0.0,0,2.0,5,-1.2109756097560975,-1.0108333333333333,,,8,174.1,710.86,8,136.4,290.72,0,0,4924,16
27,4925,2,01:15:38,136142,11,9,22,drive,0.0,0,1.0,7,-0.6329268292682928,0.4413020833333334,,,8,150.9,273.61,8,196.9,635.21,0,0,4924,16
28,4925,3,00:53:45,96768,11,4,26,smash,0.0,1,2.0,8,0.0585365853658537,-0.8126041666666666,,,8,193.1,648.8,2,254.4,367.71,0,0,4924,16
29,4925,4,01:24:49,152681,17,17,22,net shot,0.0,1,2.0,2,-1.1682926829268292,0.3245833333333336,,,6,251.6,365.12,8,204.5,618.06,0,0,4924,16
30,4925,5,01:06:23,119499,15,16,26,push/rush,0.0,0,1.0,6,1.1329268292682924,-1.0761979166666666,,,7,200.7,594.05,8,131.5,326.67,0,0,4924,16
31,4925,6,00:39:51,71746,6,7,22,defensive shot,0.0,0,2.0,7,-0.578048780487805,0.4861979166666668,,,8,130.1,343.61,8,190.8,712.79,0,0,4924,16
32,4925,7,01:07:50,122117,16,17,26,drop,0.0,0,2.0,7,0.5268292682926828,-0.4028645833333334,,,8,173.5,700.53,8,149.5,313.82,0,0,4924,16
33,4925,8,00:57:17,103128,19,19,22,smash,1.0,0,2.0,8,-0.0439024390243901,0.8550520833333332,,,8,157.7,311.14,8,123.9,615.3,0,0,4924,16
34,4925,9,01:08:53,123996,18,17,26,push/rush,0.0,1,1.0,5,-1.1487804878048782,-1.2503125,,,8,128.1,598.25,8,136.0,298.52,0,0,4924,16
35,4925,10,01:20:48,145461,15,13,22,net shot,0.0,0,2.0,7,0.0439024390243901,0.3300520833333333,,,8,132.3,279.76,8,167.7,642.42,0,0,4924,16
36,4925,11,00:47:59,86373,4,3,26,lob,0.0,0,1.0,9,0.8621951219512194,-1.524427083333333,,,8,143.2,639.78,8,167.3,333.89,0,0,4924,16
37,4925,12,01:21:57,147526,16,14,22,short service,0.0,1,2.0,7,0.6329268292682928,0.3093749999999999,,,8,168.8,320.35,8,227.2,646.73,0,0,4924,16
38,4925,13,00:48:04,86542,4,3,26,defensive shot,0.0,1,2.0,2,1.0634146341463413,-0.4046874999999999,,,8,214.0,648.73,8,219.7,239.21,0,0,4924,16
39,4925,14,00:47:13,85015,11,11,22,defensive shot,0.0,1,2.0,2,-1.0353658536585366,0.5062500000000002,,,8,211.9,261.43,8,243.2,624.25,0,0,4924,16
40,4925,15,01:05:38,118158,14,16,26,net shot,0.0,0,2.0,2,0.9670731707317076,-0.3304166666666666,,,8,238.1,631.98,8,149.6,226.21,0,0,4924,16
41,4925,16,01:19:22,142887,14,12,22,drive,0.0,0,2.0,6,-0.946341463414634,1.0522916666666664,opponent's ball landed,26,8,140.8,244.16,7,138.5,551.89,0,0,4924,16
42,4926,1,01:15:19,135587,21,19,26,lob,0.0,1,1.0,4,1.1743902439024392,-1.43625,,,7,115.3,556.85,8,146.0,331.57,0,0,4925,12
43,4926,2,00:39:51,71746,6,7,22,defensive shot,0.0,0,2.0,7,-0.578048780487805,0.4861979166666668,,,8,130.1,343.61,8,190.8,712.79,0,0,4925,12
44,4926,3,01:05:44,118332,14,16,26,defensive shot,0.0,1,1.0,1,-1.2000000000000002,-0.2385416666666667,,,8,190.7,703.94,8,125.0,267.13,0,0,4925,12
45,4926,4,00:54:19,97770,16,17,22,smash,1.0,0,2.0,8,0.3597560975609756,1.0205208333333335,,,8,119.6,273.24,8,194.3,692.67,0,0,4925,12
46,4926,5,01:07:50,122117,16,17,26,drop,0.0,0,2.0,7,0.5268292682926828,-0.4028645833333334,,,8,173.5,700.53,8,149.5,313.82,0,0,4925,12
47,4926,6,01:18:28,141259,14,11,22,net shot,0.0,0,2.0,7,-0.1451219512195122,0.1867708333333334,,,8,134.1,316.93,8,151.6,627.16,0,0,4925,12
48,4926,7,01:07:06,120784,15,17,26,short service,0.0,1,2.0,7,0.4548780487804879,-0.4775,,,8,167.8,611.52,8,229.0,289.85,0,0,4925,12
49,4926,8,00:35:06,63207,1,2,22,lob,0.0,1,1.0,5,0.9536585365853656,1.3259375000000002,,,8,230.7,302.8,8,211.3,673.71,0,0,4925,12
50,4926,9,01:12:02,129684,20,17,26,defensive shot,0.0,1,2.0,2,1.1365853658536584,-0.4672916666666668,,,8,205.1,672.29,8,173.9,220.42,0,0,4925,12
51,4926,10,01:15:47,136416,11,9,22,drive,0.0,0,1.0,6,-1.1134146341463411,1.0422916666666666,,,8,166.9,237.81,8,204.3,652.03,0,0,4925,12
52,4926,11,01:10:28,126844,19,17,26,defensive shot,0.0,1,2.0,2,0.9817073170731708,-0.50453125,,,8,204.7,665.11,8,160.2,234.35,0,0,4925,12
53,4926,12,00:49:33,89219,13,13,22,defensive shot,0.0,0,2.0,1,-1.0646341463414637,0.0086458333333334,touched the net,26,8,166.4,254.36,8,203.6,616.11,0,0,4925,12
54,4926,1,00:30:37,55136,0,1,34,net shot,0.0,1,2.0,1,-0.9292682926829268,-0.3176041666666667,,,7,124.1,559.59,8,154.5,282.76,0,0,4925,11
55,4926,1,00:56:46,102205,17,14,12,drive,0.0,1,1.0,8,0.5658536585365854,0.8658333333333333,,,8,149.5,282.32,7,151.6,582.95,0,0,4925,5
56,4926,2,00:49:33,89205,15,17,34,net shot,0.0,1,2.0,7,0.246341463414634,-0.3235416666666666,,,8,164.3,600.45,8,171.2,289.95,0,0,4925,5
57,4926,3,00:57:47,104017,18,15,12,short service,0.0,1,2.0,7,-0.0878048780487803,0.3929687500000002,,,8,182.4,311.07,8,127.9,664.49,0,0,4925,5
58,4926,4,01:07:19,121188,12,5,34,net shot,0.0,1,2.0,6,0.9878048780487804,-0.5461979166666667,,,8,125.7,673.56,8,141.5,239.64,0,0,4925,5
59,4926,5,00:42:24,76321,6,6,12,drop,0.0,0,2.0,7,-0.7999999999999999,-0.0111458333333332,touched the net,34,8,137.1,221.98,8,135.1,618.67,0,0,4925,5
60,4927,1,00:14:48,26650,9,7,12,net shot,0.0,0,2.0,7,0.028048780487805,-0.0480208333333334,,,8,133.1,602.76,8,168.3,334.48,0,0,4926,10
61,4927,2,01:05:01,117037,10,5,34,push/rush,0.0,1,2.0,4,-0.8878048780487805,1.6319270833333337,,,8,153.1,328.79,8,152.9,701.38,0,0,4926,10
62,4927,3,00:18:51,33930,13,9,12,push/rush,0.0,1,1.0,6,0.9780487804878047,-1.3403125000000002,,,8,137.1,687.94,8,154.7,347.21,0,0,4926,10
63,4927,4,01:04:59,116976,10,5,34,push/rush,0.0,1,1.0,4,-1.0865853658536584,1.6055729166666666,,,8,167.5,354.15,8,185.0,642.43,0,0,4926,10
64,4927,5,00:16:40,30008,11,8,12,short service,0.0,1,2.0,1,-0.9036585365853658,-0.32640625,,,8,186.4,656.3,8,130.4,320.04,0,0,4926,10
65,4927,6,01:05:11,117341,10,5,34,lob,0.0,0,1.0,4,-1.226829268292683,1.6325000000000005,,,8,123.5,343.21,8,119.7,653.78,0,0,4926,10
66,4927,7,00:31:40,57015,23,22,12,net shot,0.0,1,2.0,7,-0.4585365853658535,-0.1835416666666667,,,8,122.7,658.11,8,164.7,295.55,0,0,4926,10
67,4927,8,00:58:53,106013,0,1,34,defensive shot,0.0,0,2.0,7,-0.801219512195122,0.5103645833333333,,,8,174.3,277.48,3,255.3,779.74,0,0,4926,10
68,4927,9,00:18:53,33993,13,9,12,smash,0.0,0,2.0,5,-1.1634146341463416,-0.7729687500000001,,,9,250.5,773.34,8,185.6,289.66,0,0,4926,10
69,4927,10,00:20:59,37782,12,10,34,push/rush,0.0,0,2.0,10,0.671951219512195,1.8045833333333328,out,12,8,199.3,299.37,8,206.4,595.09,0,0,4926,10
70,4927,1,00:15:17,27523,9,8,0,lob,0.0,0,1.0,9,-0.0756097560975608,-1.391822916666667,,,7,216.8,574.22,7,194.6,371.9,0,0,4926,28
71,4927,1,00:27:30,49510,9,7,6,push/rush,0.0,0,2.0,3,1.4,1.5515625,,,7,174.0,375.86,8,186.8,646.03,0,0,4926,14
72,4927,2,00:25:06,45206,16,17,0,short service,0.0,1,2.0,7,0.2292682926829269,-0.3949479166666665,,,8,168.5,644.01,8,223.7,293.0,0,0,4926,14
73,4927,3,01:05:01,117031,17,17,6,defensive shot,0.0,1,2.0,1,1.3426829268292686,0.3914583333333332,,,8,218.7,312.44,8,219.7,742.44,0,0,4926,14
74,4927,4,00:15:20,27620,9,8,0,defensive shot,0.0,1,1.0,8,0.4182926829268294,-1.1922395833333332,,,8,212.4,725.39,7,154.7,403.97,0,0,4926,14
75,4927,5,00:23:00,41409,1,3,6,net shot,0.0,0,2.0,1,1.1512195121951216,0.2867187499999997,,,7,131.8,405.0,8,173.0,625.39,0,0,4926,14
76,4927,6,00:38:55,70064,17,16,0,short service,0.0,1,2.0,7,-0.0548780487804878,-0.5096354166666668,,,8,184.1,623.69,8,142.3,268.96,0,0,4926,14
77,4927,7,01:07:18,121143,19,18,6,defensive shot,0.0,0,1.0,7,0.5548780487804879,0.5336979166666668,,,8,130.2,289.21,8,147.7,742.78,0,0,4926,14
78,4927,8,00:56:51,102334,12,9,0,smash,1.0,0,2.0,5,-1.201219512195122,-0.8706250000000001,,,8,130.2,724.93,8,151.3,293.86,0,0,4926,14
79,4927,9,00:28:09,50683,10,7,6,defensive shot,0.0,1,2.0,5,1.1646341463414631,0.7616666666666667,,,8,166.8,310.74,8,244.5,734.09,0,0,4926,14
80,4927,10,00:13:39,24599,9,6,0,defensive shot,0.0,0,1.0,6,1.351219512195122,-1.0815104166666665,,,8,236.7,735.18,8,199.4,260.85,0,0,4926,14
81,4927,11,00:40:24,72740,18,18,6,clear,1.0,0,1.0,8,-0.5,1.3578125000000003,,,8,204.8,239.63,8,193.4,664.6,0,0,4926,14
82,4927,12,00:23:07,41627,1,3,0,smash,1.0,0,2.0,8,-0.6878048780487805,-1.0164583333333337,,,8,199.0,652.21,8,184.1,285.95,0,0,4926,14
83,4927,13,01:10:27,126828,21,19,6,defensive shot,0.0,1,1.0,5,1.2134146341463414,1.11328125,,,8,171.1,296.04,8,241.0,729.95,0,0,4926,14
84,4927,14,00:34:31,62158,13,13,0,smash,0.0,0,2.0,5,-1.4439024390243904,-0.9333854166666664,opponent's ball landed,0.0,8,238.3,728.57,8,220.7,262.7,0,0,4926,13
85,4928,1,01:02:18,112165,15,16,6,smash,1.0,0,2.0,5,1.3939024390243904,0.9452083333333334,,,8,208.2,260.32,8,198.8,684.18,0,0,4927,13
86,4928,2,00:09:17,16719,3,3,0,defensive shot,0.0,1,1.0,6,1.0097560975609758,-1.18703125,,,8,180.4,686.88,5,90.6,242.31,0,0,4927,13
87,4928,3,00:56:23,101492,12,8,6,drop,0.0,0,2.0,6,-0.8695121951219512,0.7251041666666668,,,8,112.4,233.16,8,186.3,646.04,0,0,4927,13
88,4928,4,00:07:04,12726,0,2,0,short service,0.0,1,2.0,7,0.2487804878048781,-0.3385937499999999,,,8,174.2,638.51,8,220.1,314.34,0,0,4927,13
89,4928,5,00:36:21,65446,15,13,6,net shot,0.0,1,2.0,1,1.1317073170731708,0.3255208333333333,,,8,217.9,319.67,8,235.6,736.89,0,0,4927,13
90,4928,6,00:24:45,44572,15,17,0,clear,0.0,0,1.0,4,1.3097560975609754,-1.37921875,,,8,233.2,752.19,8,147.2,294.61,0,0,4927,13
91,4928,7,00:40:22,72680,18,18,6,defensive shot,0.0,1,2.0,2,-1.224390243902439,0.4943749999999998,,,8,131.4,286.71,8,127.3,707.96,0,0,4927,13
92,4928,8,01:07:31,121541,19,18,0,clear,1.0,0,1.0,4,1.0304878048780488,-1.4415625,,,8,112.2,718.0,8,141.5,330.23,0,0,4927,13
93,4928,9,00:56:55,102475,12,9,6,defensive shot,0.0,0,2.0,2,-1.420731707317073,0.4673958333333334,,,8,153.4,313.35,5,261.3,744.96,0,0,4927,13
94,4928,10,00:18:24,33136,11,10,0,drop,0.0,0,2.0,2,1.1719512195121955,-0.3457291666666666,,,3,257.9,768.97,8,168.5,340.06,0,0,4927,13
95,4928,11,00:29:03,52292,10,9,6,short service,0.0,1,2.0,7,0.3304878048780487,0.4329687499999999,,,8,165.6,320.39,8,222.9,682.55,0,0,4927,13
96,4928,12,00:38:31,69349,7,3,0,drive,0.0,0,1.0,8,-0.3926829268292681,-1.0266666666666666,no such data,0,8,219.9,676.77,6,259.4,263.34,0,0,4927,13
97,4928,13,00:31:04,55946,22,20,0,push/rush,0.0,0,2.0,4,1.3768292682926826,-1.4517708333333337,,,7,229.4,586.7,7,202.5,425.81,0,0,4927,16
98,4928,1,00:19:39,35385,13,11,8,drop,1.0,0,2.0,6,-1.0707317073170732,0.7054687500000002,,,8,214.1,229.99,8,173.7,632.6,0,0,4927,9
99,4928,1,00:54:55,98868,17,10,33,short service,0.0,1,2.0,7,0.3256097560975608,-0.4238541666666666,,,8,169.4,632.59,8,220.7,284.92,0,0,4927,3
100,4928,2,00:28:48,51861,21,18,8,clear,1.0,0,1.0,8,0.5646341463414636,1.3888020833333332,,,8,201.9,283.1,8,207.5,738.83,0,0,4927,3
101,4928,3,00:26:05,46976,1,2,33,smash,0.0,0,2.0,10,-1.680487804878049,-1.1624479166666666,out,8,8,206.4,725.97,8,145.2,289.17,0,0,4927,5
102,4929,1,00:07:51,14154,1,0,33,defensive shot,0.0,1,1.0,7,0.8414634146341463,0.1848958333333333,,,8,156.1,271.43,9,238.5,803.33,0,0,4928,5
103,4929,2,00:39:43,71495,12,5,8,smash,0.0,0,2.0,8,0.8792682926829267,-0.9793229166666664,,,9,225.9,790.42,8,167.5,297.15,0,0,4928,5
104,4929,3,00:15:39,28170,12,7,33,smash,0.0,0,2.0,8,0.7585365853658536,0.9515104166666668,,,8,175.5,289.03,8,214.6,644.48,0,0,4928,5
105,4929,4,00:35:48,64446,8,2,8,defensive shot,0.0,1,2.0,7,0.6158536585365854,-0.3383854166666668,no such data,8,8,202.6,665.78,8,191.2,252.24,0,0,4928,5
106,4929,5,00:39:49,71687,12,5,8,defensive shot,0.0,0,2.0,5,-1.054878048780488,-0.5988020833333335,,,8,200.8,685.8,8,183.0,247.56,0,0,4928,19
107,4929,1,00:20:59,37782,12,10,34,push/rush,0.0,0,2.0,10,0.671951219512195,1.8045833333333328,out,4.0,8,199.3,299.37,8,206.4,595.09,0,0,4928,8
108,4929,1,00:17:41,31850,13,11,15,lob,0.0,1,2.0,4,1.2036585365853658,-1.6267708333333335,misjudged,15.0,8,199.9,604.98,8,211.9,292.59,0,0,4928,1
109,4930,1,00:20:25,36755,9,11,15,defensive shot,0.0,0,2.0,7,0.0402439024390245,0.5449479166666666,,,8,203.3,310.36,8,153.0,720.35,0,0,4929,3
110,4930,2,00:50:14,90435,15,18,34,defensive shot,0.0,1,1.0,7,-0.6158536585365854,-0.2195833333333334,,,8,166.5,714.17,8,197.8,241.39,0,0,4929,3
111,4930,3,00:28:08,50656,1,2,15,defensive shot,0.0,0,2.0,8,0.3548780487804877,-0.74453125,not pass over the net,15.0,8,208.9,257.27,7,241.2,551.45,0,0,4929,3
112,4930,1,0:40:11,72351,5,4,11,drop,0.0,1,1.0,8,0.1914634146341462,-0.5430729166666666,,,8,108.5,737.52,8,138.2,338.2,0,0,4929,16
113,4930,1,00:33:37,60530,7,4,18,defensive shot,0.0,1,2.0,7,0.8499999999999999,0.4976041666666664,,,8,142.2,330.37,9,122.7,777.64,0,0,4929,8
114,4930,2,0:40:45,73374,6,4,11,smash,0.0,0,2.0,8,-0.4036585365853657,-0.91828125,,,9,106.4,763.65,8,136.1,296.89,0,0,4929,8
115,4930,3,00:06:18,11356,1,1,18,defensive shot,0.0,1,2.0,1,0.9768292682926828,0.4870833333333332,,,8,157.7,292.65,8,118.5,747.73,0,0,4929,8
116,4930,4,00:58:06,104601,18,15,11,drop,1.0,0,2.0,6,1.045121951219512,-0.6484375,,,8,129.0,755.1,8,160.9,268.13,0,0,4929,8
117,4930,5,00:18:21,33036,20,8,18,defensive shot,0.0,1,2.0,1,1.1646341463414631,0.5110416666666667,,,8,182.4,280.32,5,266.1,756.08,0,0,4929,8
118,4930,6,00:44:55,80871,9,8,11,clear,0.0,0,1.0,3,-0.948780487804878,-1.3993229166666663,,,9,250.3,768.51,8,192.0,297.6,0,0,4929,8
119,4930,7,00:06:07,11038,1,1,18,short service,0.0,1,2.0,7,-0.5365853658536586,0.4761979166666664,,,8,181.7,308.91,8,119.1,673.37,0,0,4929,8
120,4930,8,00:52:57,95319,16,11,11,smash,0.0,0,2.0,5,-1.3378048780487806,-1.1884375,opponent's ball landed,11.0,8,120.0,662.0,8,136.8,234.01,0,0,4929,8
121,4931,1,00:43:29,78293,16,8,18,drop,0.0,0,2.0,5,1.4329268292682926,0.8034374999999999,opponent's ball landed,18.0,8,128.4,215.71,8,167.2,716.91,0,0,4930,1
122,4931,1,00:18:17,32938,8,12,30,drive,1.0,0,1.0,8,0.3597560975609756,0.8354687499999999,,,8,177.0,266.38,8,235.0,650.96,0,0,4930,10
123,4931,1,00:56:34,101825,11,7,26,drop,0.0,0,2.0,2,1.0975609756097562,-0.2217708333333332,,,8,232.7,668.61,8,224.5,323.31,0,0,4930,26
124,4931,2,00:50:39,91177,1,3,30,lob,0.0,1,1.0,6,-0.9634146341463414,1.4526562499999998,,,8,239.3,340.46,8,233.5,680.01,0,0,4930,26
125,4931,3,00:58:50,105928,13,8,26,clear,0.0,0,1.0,3,-1.2390243902439024,-1.49921875,,,8,208.7,681.17,7,169.4,382.88,0,0,4930,26
126,4931,4,00:32:28,58457,21,19,30,lob,0.0,0,1.0,9,-0.8134146341463415,1.6606770833333335,,,7,157.2,393.31,8,174.6,605.11,0,0,4930,26
127,4931,5,00:52:07,93827,9,4,26,lob,0.0,0,1.0,8,-0.6487804878048781,-1.3103645833333333,,,8,184.1,615.25,8,151.4,264.2,0,0,4930,26
128,4931,6,01:19:41,143445,9,9,30,smash,0.0,0,2.0,6,-1.225609756097561,1.0605208333333334,,,8,157.8,269.32,8,187.9,663.47,0,0,4930,26
129,4931,7,01:01:53,111397,14,11,26,defensive shot,0.0,1,2.0,7,-0.397560975609756,-0.47453125,,,8,169.2,665.23,8,110.8,221.09,0,0,4930,26
130,4931,8,00:11:48,21254,7,3,30,smash,0.0,0,2.0,8,-0.598780487804878,1.0420312500000002,,,3,100.3,200.6,8,197.9,723.0,0,0,4930,26
131,4931,9,01:05:44,118332,14,16,26,defensive shot,0.0,1,1.0,1,-1.2000000000000002,-0.2385416666666667,,,8,190.7,703.94,8,125.0,267.13,0,0,4930,26
132,4931,10,00:24:00,43221,14,14,30,defensive shot,0.0,0,2.0,7,-0.75,0.2989583333333332,,,8,115.4,280.56,6,97.6,756.59,0,0,4930,26
133,4931,11,00:53:32,96389,11,4,26,smash,0.0,0,2.0,8,-0.2792682926829269,-1.0563020833333334,,,6,104.8,733.0,8,118.5,285.67,0,0,4930,26
134,4931,12,00:12:41,22856,7,4,30,defensive shot,0.0,1,2.0,7,0.8829268292682928,0.1859895833333332,,,8,126.1,306.7,8,175.5,668.76,0,0,4930,26
135,4931,13,01:10:37,127111,19,17,26,defensive shot,0.0,1,2.0,7,-0.6280487804878049,-0.4486979166666665,,,8,171.3,670.61,8,136.5,326.62,0,0,4930,26
136,4931,14,00:23:53,42997,14,14,30,net shot,0.0,0,2.0,2,-1.1402439024390243,0.2566145833333332,,,8,155.7,342.07,8,191.6,699.7,0,0,4930,26
137,4931,15,01:15:25,135755,21,19,26,defensive shot,0.0,1,2.0,7,-0.7829268292682927,-0.4232812499999999,,,8,209.1,686.46,9,250.2,202.81,0,0,4930,26
138,4931,16,01:14:15,133657,8,4,30,smash,1.0,0,2.0,5,1.4048780487804875,1.0409895833333334,,,8,235.4,204.37,8,203.2,723.0,0,0,4930,26
139,4931,17,01:05:44,118332,14,16,26,defensive shot,0.0,1,1.0,1,-1.2000000000000002,-0.2385416666666667,,,8,190.7,703.94,8,125.0,267.13,0,0,4930,26
140,4931,18,00:15:42,28281,8,9,30,drive,0.0,0,2.0,8,-0.1975609756097559,0.8646354166666667,,,8,118.8,283.17,8,155.0,620.14,0,0,4930,26
141,4931,19,01:08:46,123795,18,17,26,short service,0.0,1,2.0,7,0.3987804878048779,-0.34078125,,,8,169.5,622.88,8,229.1,284.61,0,0,4930,26
142,4931,20,00:11:53,21411,7,3,30,smash,1.0,0,2.0,6,-1.2451219512195122,0.9688020833333332,,,8,218.4,263.15,8,204.3,691.21,0,0,4930,26
143,4931,21,01:05:44,118332,14,16,26,defensive shot,0.0,1,1.0,1,-1.2000000000000002,-0.2385416666666667,,,8,190.7,703.94,8,125.0,267.13,0,0,4930,26
144,4931,22,00:54:01,97236,2,6,30,defensive shot,0.0,0,2.0,7,0.8219512195121952,0.5294270833333332,,,8,131.3,254.07,8,124.9,754.04,0,0,4930,26
